hold_id,book_id,user_id,hold_date,end_hold_date
4065,55,847,2016-11-10 20:40:08.404609,2016-11-19 09:49:28.108724
4066,144,566,2020-12-25 21:07:05.496608,2021-01-06 20:11:50.181668
4067,228,878,2018-06-08 17:19:34.386484,2018-06-16 17:23:29.721211
4068,491,641,2020-05-14 08:52:29.955632,2020-05-20 15:39:00.535398
4069,486,742,2019-05-31 14:07:19.404595,2019-06-11 17:27:01.365008
4070,444,491,2023-01-30 17:38:44.265633,2023-02-05 06:59:23.706338
4071,876,361,2023-01-04 21:16:08.845455,2023-01-15 04:29:12.650634
4072,281,458,2020-05-31 10:16:36.488132,2020-06-11 20:08:31.987757
4073,738,280,2021-05-26 09:53:05.368582,2021-05-29 19:10:30.569442
4074,80,211,2023-08-15 04:58:58.688126,2023-08-27 11:03:23.194028
4075,181,944,2017-10-21 11:18:34.165676,2017-10-24 13:10:15.438448
4076,519,658,2018-04-20 19:53:17.833040,2018-04-26 05:23:08.080838
4077,28,489,2018-06-23 19:28:44.015440,2018-06-26 17:15:54.929310
4078,373,71,2015-03-26 08:33:37.120049,2015-03-28 15:11:31.388296
4079,813,235,2022-05-15 03:46:40.278602,2022-05-24 21:25:18.995244
4080,447,33,2016-02-07 09:56:28.704005,2016-02-16 19:20:39.850837
4081,580,315,2023-12-10 01:33:17.479433,2023-12-15 09:18:23.189971
4082,46,515,2017-08-14 11:30:53.010756,2017-08-25 13:33:57.131973
4083,600,34,2023-09-16 12:48:17.692268,2023-09-29 22:27:43.873358
4084,15,616,2016-12-29 06:33:42.794387,2017-01-09 04:06:29.175351
4085,325,589,2020-10-31 19:35:43.562565,2020-11-10 16:56:52.411503
4086,318,875,2016-03-10 11:59:11.391276,2016-03-21 06:09:35.167362
4087,181,321,2022-01-06 17:48:48.272539,2022-01-13 02:43:11.762837
4088,427,763,2017-05-14 12:40:18.495599,2017-05-27 07:32:28.547524
4089,286,682,2021-05-15 22:42:42.465596,2021-05-19 12:03:56.179971
4090,831,712,2019-04-14 13:34:58.672952,2019-04-19 15:11:22.008793
4091,304,980,2019-10-14 04:41:13.472386,2019-10-28 01:25:56.604722
4092,994,339,2020-12-23 23:02:57.643705,2021-01-01 09:36:11.542381
4093,273,864,2017-06-18 11:24:29.033203,2017-06-26 14:15:36.908528
4094,338,830,2015-02-24 06:39:48.751041,2015-03-10 07:11:51.215277
4095,753,716,2022-05-30 08:06:24.592798,2022-06-04 12:08:08.042971
4096,941,783,2022-07-30 06:01:26.130745,2022-08-06 00:33:38.456605
4097,947,808,2021-01-30 09:22:05.001583,2021-02-04 07:48:13.520587
4098,617,702,2015-04-29 01:12:57.534463,2015-05-11 01:45:38.203471
4099,857,28,2018-09-10 07:26:49.327518,2018-09-21 15:59:43.039986
4100,739,382,2017-10-26 14:31:51.880135,2017-10-29 15:06:06.089063
4101,173,868,2016-07-26 22:22:12.040752,2016-08-04 04:30:59.222229
4102,199,881,2018-04-23 11:06:15.031342,2018-04-28 17:17:48.345177
4103,740,364,2022-12-20 03:59:33.610455,2022-12-21 19:31:25.128701
4104,889,19,2022-01-30 17:54:54.562889,2022-02-08 07:59:57.235192
4105,884,379,2015-12-25 03:30:40.460289,2015-12-29 16:40:47.894454
4106,651,174,2020-07-12 01:28:01.931060,2020-07-22 10:30:03.885441
4107,47,102,2017-07-23 17:56:42.381090,2017-08-04 09:30:50.164661
4108,6,960,2021-06-29 11:01:14.613730,2021-07-11 16:51:32.011255
4109,133,440,2023-12-10 01:02:40.929371,2023-12-24 17:13:53.523875
4110,635,234,2023-07-03 02:53:02.844654,2023-07-16 11:49:00.328705
4111,729,787,2021-02-28 15:48:48.313654,2021-03-04 09:29:19.232285
4112,218,259,2023-06-30 17:40:10.045981,2023-07-11 11:16:20.940553
4113,696,326,2016-02-06 23:07:02.068144,2016-02-16 15:10:34.233194
4114,204,269,2017-07-14 16:29:34.015981,2017-07-23 17:12:33.802180
4115,192,90,2021-11-08 00:48:04.151430,2021-11-22 01:53:05.357752
4116,844,590,2015-03-29 11:24:34.532977,2015-04-09 17:00:50.786754
4117,207,484,2016-02-25 09:26:41.324687,2016-03-08 07:09:10.015481
4118,192,475,2020-04-15 05:57:43.449917,2020-04-20 12:39:20.047167
4119,150,112,2018-09-06 11:55:31.282486,2018-09-18 11:36:04.709342
4120,134,902,2022-07-12 16:18:35.894021,2022-07-26 10:18:42.287269
4121,191,173,2023-08-11 12:36:15.443344,2023-08-19 13:27:12.561299
4122,132,697,2017-01-30 11:26:29.711170,2017-02-11 12:01:13.777835
4123,793,60,2016-01-08 21:45:49.971977,2016-01-12 05:26:15.233164
4124,900,427,2019-06-04 13:41:50.588886,2019-06-15 10:35:38.350336
4125,364,425,2019-12-31 16:12:11.589265,2020-01-07 09:53:33.999714
4126,43,506,2022-12-14 15:11:32.220379,2022-12-15 05:29:57.980947
4127,7,131,2022-01-11 20:57:53.232234,2022-01-16 18:42:13.391070
4128,38,155,2023-03-08 06:17:56.803861,2023-03-12 10:38:21.759568
4129,359,428,2016-04-11 20:17:57.986664,2016-04-16 21:56:21.008889
4130,829,198,2022-08-01 03:14:27.741484,2022-08-04 12:32:45.573410
4131,331,604,2020-11-18 09:32:39.884465,2020-11-21 04:45:59.312746
4132,561,58,2018-12-02 08:44:54.076409,2018-12-09 06:26:09.931729
4133,493,161,2022-03-30 07:31:15.095704,2022-04-08 10:31:16.353488
4134,398,730,2016-11-01 09:49:13.934751,2016-11-11 22:15:48.235888
4135,234,715,2022-02-27 18:42:17.994057,2022-03-05 12:22:53.667800
4136,739,292,2017-03-11 07:14:53.282091,2017-03-25 11:34:09.508106
4137,297,241,2018-11-06 12:20:28.726709,2018-11-20 07:27:12.424868
4138,443,724,2017-09-03 21:16:09.398297,2017-09-16 11:37:45.492873
4139,614,26,2020-07-25 17:47:38.903568,2020-07-28 18:47:11.904948
4140,930,68,2017-09-03 06:44:50.299797,2017-09-12 16:14:46.224805
4141,691,219,2020-11-16 17:42:31.819922,2020-11-17 04:44:11.653718
4142,359,273,2021-05-24 11:40:22.241111,2021-05-25 03:14:25.696245
4143,10,659,2016-02-06 11:37:45.357368,2016-02-12 08:05:29.561919
4144,393,769,2021-04-04 23:52:55.171630,2021-04-15 08:11:43.112018
4145,119,694,2023-10-02 13:46:49.162956,2023-10-11 19:28:49.078538
4146,576,969,2018-05-28 11:40:56.728767,2018-05-31 07:24:58.072173
4147,325,294,2020-07-01 15:05:05.540661,2020-07-04 02:53:48.050198
4148,566,558,2017-07-29 14:57:01.042673,2017-08-07 23:13:26.500761
4149,50,615,2023-05-06 13:50:29.084956,2023-05-09 19:19:47.405580
4150,96,155,2020-02-14 19:39:22.213368,2020-02-21 12:26:03.211177
4151,857,384,2016-09-05 08:32:49.707791,2016-09-07 12:41:15.064635
4152,254,734,2019-08-02 22:12:17.914714,2019-08-03 09:27:33.710566
4153,848,591,2017-09-11 04:19:33.614600,2017-09-16 13:06:00.959208
4154,627,485,2015-02-07 00:57:03.762526,2015-02-13 22:19:40.997823
4155,624,859,2022-10-10 15:13:27.955971,2022-10-12 05:52:03.848632
4156,580,1,2023-02-06 07:26:46.010698,2023-02-09 14:15:11.434943
4157,146,725,2017-04-14 13:22:24.596504,2017-04-22 15:32:33.619078
4158,153,189,2023-04-25 03:41:58.573924,2023-04-30 18:56:50.754936
4159,411,354,2015-06-14 01:33:09.108048,2015-06-25 01:50:51.442231
4160,534,398,2018-03-03 08:22:47.529112,2018-03-14 14:30:41.952865
4161,760,944,2023-05-23 04:12:12.612137,2023-05-25 17:32:33.616661
4162,277,610,2021-06-24 09:31:52.431179,2021-07-08 02:24:39.571221
4163,20,805,2017-03-24 19:59:12.267956,2017-03-25 22:02:54.330917
4164,562,653,2019-05-09 22:14:15.488148,2019-05-15 07:58:43.681500
4165,26,944,2023-02-26 00:21:20.597378,2023-03-02 19:27:41.417402
4166,668,910,2020-11-28 05:57:51.608454,2020-12-05 20:24:48.463790
4167,713,760,2017-07-07 03:39:10.226709,2017-07-14 18:43:43.702058
4168,468,940,2023-05-27 14:38:35.127835,2023-06-10 11:00:35.216977
4169,242,679,2021-02-22 07:40:26.100681,2021-03-05 00:16:26.272151
4170,328,940,2023-11-26 01:10:54.432255,2023-12-05 09:10:44.502670
4171,486,820,2020-09-15 20:21:42.285510,2020-09-25 15:37:14.858599
4172,167,287,2018-05-04 04:31:05.607558,2018-05-06 04:10:53.173318
4173,394,267,2023-11-15 04:42:36.033131,2023-11-26 06:43:10.810897
4174,665,809,2016-06-18 11:07:44.843983,2016-07-01 03:53:19.847511
4175,855,253,2017-12-23 17:01:31.161001,2018-01-06 17:25:48.798901
4176,957,139,2015-09-29 13:21:13.319575,2015-10-10 12:42:38.038822
4177,754,306,2020-12-12 22:05:48.265701,2020-12-23 01:57:59.141978
4178,622,863,2021-07-14 00:43:01.222778,2021-07-20 03:29:43.529142
4179,595,792,2015-07-20 13:33:16.078435,2015-07-26 12:07:12.057557
4180,528,811,2018-11-13 05:56:39.164643,2018-11-15 05:13:25.144688
4181,642,737,2015-05-10 17:48:56.563038,2015-05-13 18:06:41.688661
4182,663,846,2017-07-15 04:57:31.585732,2017-07-27 05:40:25.564935
4183,600,869,2016-02-05 23:48:27.874623,2016-02-11 07:44:08.998524
4184,738,4,2018-05-17 22:18:14.826098,2018-05-22 15:07:17.529610
4185,883,771,2017-07-19 03:53:18.822981,2017-07-27 00:57:11.843938
4186,984,44,2016-02-12 11:57:51.710958,2016-02-20 11:26:04.285456
4187,225,911,2021-12-09 08:16:04.686386,2021-12-11 17:11:13.026195
4188,828,62,2019-09-03 18:23:46.061184,2019-09-04 04:43:23.515770
4189,958,596,2018-07-16 11:33:43.295629,2018-07-19 13:29:25.923144
4190,412,145,2017-02-16 15:59:19.141846,2017-02-27 20:15:50.629768
4191,243,551,2018-12-16 21:11:48.094241,2018-12-20 11:36:12.058957
4192,599,522,2021-05-31 22:58:51.317689,2021-06-04 05:25:05.615916
4193,796,286,2018-04-19 23:16:17.344107,2018-04-22 23:11:40.186989
4194,609,457,2019-05-18 12:10:57.567516,2019-05-24 00:44:53.486740
4195,168,103,2019-11-06 07:22:21.115133,2019-11-09 05:05:31.795884
4196,999,86,2023-04-23 07:03:14.214065,2023-05-07 00:26:54.957259
4197,478,558,2015-11-17 03:15:58.224039,2015-11-29 12:31:22.742518
4198,530,56,2015-03-17 21:29:46.467353,2015-03-23 18:25:05.542772
4199,463,610,2020-05-24 13:54:08.097430,2020-05-31 12:17:04.093974
4200,214,923,2015-09-05 19:08:46.501679,2015-09-12 18:21:13.742477
4201,799,923,2020-02-17 17:30:02.009249,2020-02-22 08:33:34.158071
4202,535,753,2021-07-03 23:46:11.236253,2021-07-06 04:46:10.336579
4203,777,531,2017-10-04 12:24:36.421590,2017-10-13 14:22:06.421413
4204,232,206,2022-06-03 05:07:59.908174,2022-06-09 07:16:23.866128
4205,444,446,2015-07-15 20:39:43.981053,2015-07-26 09:03:43.667212
4206,970,918,2023-02-11 07:04:27.844839,2023-02-15 21:33:49.845227
4207,496,788,2017-04-20 07:08:07.872334,2017-05-03 23:57:23.448033
4208,701,644,2015-06-05 19:16:13.570303,2015-06-09 22:44:08.545736
4209,455,163,2015-04-10 15:00:46.587224,2015-04-23 02:08:39.436182
4210,36,152,2015-07-06 12:58:50.288317,2015-07-18 09:40:08.910056
4211,30,178,2020-07-09 10:47:57.508214,2020-07-10 19:45:44.962828
4212,324,989,2023-07-19 00:46:53.915911,2023-07-30 01:30:53.146316
4213,81,977,2023-05-04 23:08:56.579962,2023-05-12 19:05:24.996205
4214,504,250,2020-06-27 16:18:02.166682,2020-07-08 15:04:21.651240
4215,412,432,2023-07-24 07:38:39.833064,2023-08-07 23:12:52.109847
4216,378,766,2022-11-14 15:38:46.121248,2022-11-23 22:40:03.572026
4217,297,868,2015-10-05 16:38:56.420570,2015-10-12 05:54:39.851011
4218,578,375,2021-12-05 03:32:16.816810,2021-12-07 14:01:56.319485
4219,137,900,2015-01-04 07:24:14.270024,2015-01-13 23:55:28.102797
4220,230,508,2018-03-09 20:41:23.813322,2018-03-10 17:37:50.488995
4221,169,752,2020-12-09 17:06:49.482206,2020-12-18 06:06:37.649072
4222,385,630,2021-04-05 08:05:51.362417,2021-04-15 03:25:27.005704
4223,321,339,2022-01-23 04:29:18.300329,2022-01-31 15:31:50.142255
4224,828,594,2021-05-28 09:05:00.360923,2021-06-03 18:22:50.424771
4225,944,113,2021-12-07 06:20:20.884769,2021-12-19 14:06:02.250018
4226,694,329,2017-12-10 23:09:11.669803,2017-12-23 18:01:52.962147
4227,724,704,2021-01-20 19:59:29.657134,2021-01-30 21:01:28.613873
4228,466,506,2020-05-04 15:20:50.585205,2020-05-16 03:00:56.953354
4229,15,205,2018-03-28 04:19:13.443607,2018-04-11 22:52:33.367109
4230,470,249,2022-10-06 08:39:46.119771,2022-10-12 03:16:31.064326
4231,877,83,2018-07-29 17:19:21.096429,2018-08-11 13:52:36.484096
4232,7,384,2018-09-27 05:04:58.102570,2018-10-05 19:33:51.910386
4233,96,996,2021-07-31 18:50:56.277928,2021-08-07 02:03:01.634644
4234,889,156,2017-09-13 03:41:15.026023,2017-09-15 09:31:36.498905
4235,276,24,2022-02-15 04:50:00.470286,2022-02-19 06:17:23.004288
4236,636,923,2018-05-07 05:29:29.294298,2018-05-09 20:29:13.214713
4237,761,852,2023-10-03 04:43:14.599598,2023-10-09 03:39:18.974512
4238,793,33,2020-12-18 12:22:32.141381,2020-12-21 16:37:03.875022
4239,764,120,2020-02-14 13:38:24.582237,2020-02-25 01:37:30.795734
4240,722,61,2021-03-30 03:15:39.491939,2021-04-05 02:08:24.743188
4241,957,361,2020-07-30 23:39:19.053895,2020-08-08 15:52:49.929786
4242,980,372,2015-04-05 13:04:32.359391,2015-04-13 22:56:57.561313
4243,703,176,2016-03-28 13:12:38.436881,2016-04-03 05:44:46.468065
4244,825,1000,2016-02-05 23:22:54.927769,2016-02-17 20:02:14.227269
4245,377,226,2017-09-18 19:52:50.182674,2017-09-24 00:37:41.080486
4246,42,980,2022-08-09 19:07:54.678375,2022-08-17 13:15:05.311097
4247,37,324,2016-10-24 00:45:11.586715,2016-10-27 16:49:00.312567
4248,733,578,2020-04-24 23:59:56.617891,2020-05-02 18:31:02.213820
4249,114,11,2020-11-15 21:40:07.734347,2020-11-20 09:38:03.115741
4250,322,709,2020-10-26 15:25:20.483146,2020-11-06 13:46:50.267178
4251,509,809,2016-08-03 04:00:37.295347,2016-08-14 14:32:10.702036
4252,357,671,2023-06-28 16:57:49.505569,2023-07-07 15:24:09.562150
4253,548,445,2018-09-15 18:55:35.546834,2018-09-28 02:36:34.096113
4254,748,632,2020-10-10 11:09:14.389919,2020-10-17 03:26:23.621186
4255,492,393,2016-02-13 11:24:45.753371,2016-02-23 21:39:09.065817
4256,557,830,2021-11-20 00:03:55.368885,2021-11-24 02:21:44.213832
4257,579,503,2016-09-24 07:52:36.242488,2016-10-01 10:14:57.094061
4258,21,1000,2021-10-11 09:28:37.941930,2021-10-18 23:45:14.763114
4259,836,1000,2018-09-09 01:32:14.391906,2018-09-23 15:01:54.093254
4260,234,842,2019-09-18 07:13:52.650141,2019-09-20 10:17:29.708210
4261,822,539,2017-05-05 12:58:37.183800,2017-05-17 05:10:28.436771
4262,234,73,2023-06-04 01:00:09.310538,2023-06-09 18:29:29.624036
4263,116,309,2015-10-24 19:58:03.770429,2015-10-31 09:48:40.483749
4264,245,166,2016-11-07 07:14:17.763028,2016-11-09 04:24:15.704729
4265,890,356,2015-04-15 09:52:04.665112,2015-04-27 19:39:05.070862
4266,340,303,2019-10-30 12:54:54.288610,2019-11-05 13:32:38.424665
4267,468,444,2020-08-29 01:33:02.004080,2020-09-11 06:02:45.827946
4268,449,566,2021-06-09 06:47:50.870354,2021-06-21 07:00:47.772085
4269,409,203,2023-10-11 15:21:11.634729,2023-10-14 19:10:31.121640
4270,1,97,2019-02-23 22:48:55.440880,2019-03-03 21:03:17.698536
4271,85,453,2015-04-15 18:13:49.443840,2015-04-26 08:32:00.878336
4272,768,943,2023-07-16 05:09:39.204079,2023-07-25 16:20:25.606311
4273,98,454,2018-02-19 07:37:36.732601,2018-03-02 07:44:05.266865
4274,156,377,2021-10-26 21:18:56.290369,2021-11-08 15:20:33.189803
4275,58,772,2016-03-21 20:04:21.532070,2016-04-04 23:09:38.811111
4276,568,24,2017-07-02 17:23:08.485692,2017-07-03 16:15:27.326099
4277,446,155,2020-07-18 04:59:54.868406,2020-07-23 10:08:07.347074
4278,967,570,2018-05-23 21:52:23.668931,2018-06-01 11:43:23.569946
4279,455,47,2018-08-29 08:43:00.553993,2018-09-01 22:42:20.584355
4280,768,549,2019-05-25 17:19:51.906964,2019-06-07 16:42:05.296971
4281,458,681,2016-12-18 05:43:34.112861,2016-12-26 07:24:14.435275
4282,95,246,2023-03-06 22:17:04.759699,2023-03-07 09:02:10.796061
4283,654,114,2021-07-21 11:10:15.028656,2021-07-24 08:28:39.569761
4284,484,680,2021-10-11 12:08:54.618611,2021-10-15 17:30:50.251587
4285,49,279,2023-06-10 19:14:55.738117,2023-06-21 17:44:22.735256
4286,965,392,2019-04-18 05:17:03.425392,2019-04-29 21:26:13.199486
4287,754,308,2016-07-14 01:58:28.845248,2016-07-17 19:22:09.148460
4288,498,171,2016-08-03 11:50:53.809220,2016-08-07 04:03:08.760533
4289,58,587,2021-01-12 04:10:06.398505,2021-01-23 15:45:44.310041
4290,488,106,2023-03-06 23:11:59.075359,2023-03-15 11:13:46.047388
4291,668,750,2015-01-08 17:31:35.371063,2015-01-16 05:35:36.782783
4292,510,1,2021-09-08 22:14:10.151280,2021-09-17 14:18:26.573710
4293,181,678,2017-02-05 03:51:22.860410,2017-02-15 00:21:55.649171
4294,495,160,2021-08-18 22:47:41.707740,2021-08-27 07:31:01.742134
4295,802,261,2018-06-20 03:17:56.569645,2018-06-28 03:08:53.400303
4296,708,600,2019-08-24 15:05:51.009085,2019-08-31 17:11:03.695262
4297,691,183,2023-05-31 00:51:02.193916,2023-06-11 14:25:15.997320
4298,863,319,2023-08-16 12:48:36.103055,2023-08-20 07:29:39.089396
4299,925,126,2019-11-11 23:20:33.181620,2019-11-13 23:59:45.473224
4300,631,555,2016-02-20 00:30:36.899683,2016-02-28 02:22:26.070302
4301,765,103,2018-03-04 21:13:16.739608,2018-03-07 01:41:30.461695
4302,955,593,2021-09-14 17:51:41.896341,2021-09-23 02:34:51.487216
4303,572,486,2021-04-16 01:25:46.634763,2021-04-25 22:12:37.072214
4304,21,429,2018-08-15 06:23:59.716099,2018-08-29 17:40:58.769841
4305,505,62,2015-04-06 16:41:43.960122,2015-04-14 04:11:53.854904
4306,447,798,2022-12-02 23:44:18.270763,2022-12-08 05:45:06.180942
4307,974,219,2021-10-31 03:02:54.066172,2021-11-02 10:34:57.561630
4308,606,365,2022-03-19 09:06:48.538712,2022-04-01 14:58:06.475704
4309,870,370,2016-03-27 21:21:36.093346,2016-03-31 17:51:54.379948
4310,847,354,2016-12-31 17:18:44.062175,2017-01-11 12:21:31.874730
4311,857,266,2016-03-16 21:18:32.142335,2016-03-24 11:49:16.611401
4312,5,438,2018-02-24 00:20:55.302152,2018-03-10 23:03:25.165082
4313,967,156,2022-08-05 04:28:26.550843,2022-08-14 23:02:35.907862
4314,497,697,2017-03-16 13:14:36.901805,2017-03-29 08:07:43.545624
4315,746,162,2016-12-07 16:49:57.878653,2016-12-12 13:10:07.791611
4316,646,116,2019-01-05 10:10:32.120745,2019-01-09 03:44:37.515501
4317,494,200,2015-01-28 13:13:29.410281,2015-02-03 12:57:20.822995
4318,22,385,2018-05-22 11:53:56.474776,2018-05-23 07:32:04.029645
4319,638,313,2016-10-13 17:57:47.375974,2016-10-18 01:58:08.961725
4320,255,206,2022-05-20 10:13:53.019482,2022-05-22 06:04:00.907145
4321,157,566,2016-02-16 15:43:49.075255,2016-02-19 18:38:49.416663
4322,295,713,2017-02-22 05:15:24.996545,2017-02-26 12:00:09.229995
4323,451,1000,2023-04-16 06:14:02.625103,2023-04-29 20:31:44.185114
4324,643,7,2015-01-18 04:55:20.049074,2015-01-31 16:21:04.910568
4325,600,256,2021-08-16 20:07:48.703960,2021-08-17 23:23:55.385017
4326,533,12,2020-06-17 08:35:41.740774,2020-06-19 21:24:59.758280
4327,813,617,2022-08-24 01:03:11.139093,2022-09-02 22:49:17.698866
4328,342,960,2020-03-08 20:54:56.108928,2020-03-09 00:53:54.501713
4329,46,112,2017-07-06 18:03:38.230858,2017-07-17 11:44:12.886981
4330,315,402,2020-02-19 13:41:05.411815,2020-02-28 13:15:53.429472
4331,926,959,2019-09-15 09:24:44.397970,2019-09-28 00:26:33.675653
4332,781,509,2023-07-14 22:04:53.028635,2023-07-15 22:00:43.746220
4333,92,768,2022-08-31 17:44:49.120591,2022-09-08 09:05:10.456922
4334,44,408,2021-10-05 11:37:16.596935,2021-10-16 15:59:15.032240
4335,843,236,2019-09-03 17:08:10.628157,2019-09-12 21:58:01.116714
4336,870,241,2019-01-30 09:53:24.406737,2019-02-03 13:11:44.724406
4337,642,544,2018-11-03 01:16:18.033473,2018-11-05 08:54:36.898154
4338,354,459,2016-09-24 18:52:41.589031,2016-10-02 03:20:29.481445
4339,302,99,2022-01-02 06:00:00.877624,2022-01-04 11:23:09.276719
4340,977,148,2023-09-12 19:58:35.145640,2023-09-26 05:52:03.338821
4341,15,113,2019-02-06 08:50:58.407582,2019-02-10 05:53:25.023137
4342,824,509,2017-10-10 00:44:26.188565,2017-10-15 12:20:05.020448
4343,200,41,2019-11-20 03:36:51.691324,2019-11-30 23:27:09.581042
4344,485,526,2017-05-09 21:10:43.303140,2017-05-12 22:47:52.121245
4345,487,489,2022-02-19 20:29:47.059098,2022-03-05 02:44:24.910576
4346,682,257,2022-02-08 12:56:09.795082,2022-02-17 07:59:47.304037
4347,817,950,2019-10-22 19:02:13.019928,2019-11-01 02:05:18.281493
4348,99,672,2017-04-09 19:02:11.185848,2017-04-15 20:06:45.644036
4349,199,311,2019-04-18 04:46:48.978399,2019-04-29 11:22:56.886732
4350,539,545,2018-04-05 04:36:27.315216,2018-04-10 11:50:16.199095
4351,570,77,2016-10-21 05:49:48.622917,2016-10-24 12:30:46.926810
4352,395,712,2015-05-31 07:55:40.765677,2015-06-03 04:16:59.310755
4353,85,83,2018-01-16 12:48:57.613557,2018-01-18 19:30:50.936963
4354,669,92,2021-07-20 04:11:30.894001,2021-07-26 01:18:41.652893
4355,559,777,2019-04-11 08:05:40.807388,2019-04-22 03:41:45.666643
4356,907,678,2015-09-05 05:59:55.829960,2015-09-09 15:38:06.512469
4357,700,836,2023-08-07 06:02:03.207929,2023-08-21 15:35:26.657605
4358,404,279,2017-09-25 03:52:50.881049,2017-10-05 03:06:31.047430
4359,684,769,2016-10-03 11:16:19.673598,2016-10-08 07:24:41.616108
4360,805,60,2020-03-12 22:10:50.016522,2020-03-23 23:53:20.202071
4361,920,802,2015-08-17 03:11:26.835557,2015-08-21 14:44:50.903473
4362,327,481,2018-05-18 02:17:08.370523,2018-05-27 11:15:40.609835
4363,940,969,2015-10-11 19:01:34.324246,2015-10-22 18:43:01.597577
4364,641,346,2018-01-07 20:05:34.867917,2018-01-10 15:15:08.381218
4365,861,517,2016-09-26 17:08:12.611479,2016-10-08 11:15:29.027411
4366,821,85,2023-08-30 18:50:47.665258,2023-09-07 07:32:12.583063
4367,571,397,2023-01-28 18:59:58.594829,2023-02-02 20:21:12.655843
4368,818,207,2021-05-06 18:29:35.037785,2021-05-07 01:13:36.391492
4369,401,781,2020-07-16 19:58:18.961651,2020-07-23 00:29:56.069763
4370,543,739,2016-11-08 08:05:26.598066,2016-11-12 02:14:25.943009
4371,150,267,2015-09-22 06:24:43.630711,2015-09-30 00:59:11.877411
4372,519,58,2017-07-08 04:26:13.557212,2017-07-22 14:14:46.570004
4373,767,908,2018-02-22 07:42:56.934014,2018-02-24 23:47:58.641028
4374,600,82,2021-01-07 02:10:20.072324,2021-01-13 22:34:59.611695
4375,161,54,2015-09-05 21:49:09.661325,2015-09-16 12:24:14.899800
4376,490,43,2019-07-19 10:26:58.243509,2019-07-30 08:48:47.691669
4377,47,643,2019-01-17 11:47:02.804660,2019-01-21 02:24:03.158688
4378,655,61,2019-12-20 10:50:56.821769,2019-12-30 20:48:03.630030
4379,950,199,2018-02-11 19:29:40.937972,2018-02-18 06:39:22.888244
4380,972,288,2017-02-14 18:54:38.168761,2017-02-17 20:46:54.552646
4381,816,964,2021-01-03 04:17:16.168925,2021-01-11 11:52:10.469847
